timestamps,open,high,low,close,volume,amount
2025-09-02 15:00:00,111360.0,111540.3,110628.85,110829.17,1065.05414,118325965.8924705
2025-09-02 16:00:00,110829.16,111119.58,110469.7,110785.85,928.68032,102829851.5100689
2025-09-02 17:00:00,110785.85,111050.0,110628.85,110914.0,702.01172,77805018.7865919
2025-09-02 18:00:00,110914.01,110945.3,110200.0,110646.47,506.68111,56009935.9812911
2025-09-02 19:00:00,110646.47,110840.0,110441.42,110806.0,447.85722,49553774.9114634
2025-09-02 20:00:00,110806.01,111419.18,110716.77,111418.49,585.42846,65097240.0441595
2025-09-02 21:00:00,111418.49,111538.17,111129.57,111129.57,356.26128,39678516.6687952
2025-09-02 22:00:00,111129.58,111260.0,110870.27,111259.99,374.87092,41634806.2130903
2025-09-02 23:00:00,111260.0,111271.13,111017.79,111240.01,258.85129,28771018.4520923
2025-09-03 00:00:00,111240.01,111782.21,111240.01,111339.98,992.20281,110626442.6906513
2025-09-03 01:00:00,111339.98,111404.77,110901.06,111176.94,454.81663,50521149.9822994
2025-09-03 02:00:00,111176.93,111484.05,111029.43,111372.0,424.89931,47289531.7872228
2025-09-03 03:00:00,111372.0,111411.24,110892.14,111054.01,391.69818,43525153.0522073
2025-09-03 04:00:00,111054.0,111151.99,110836.48,111020.68,269.26802,29889275.0349938
2025-09-03 05:00:00,111020.68,111069.48,110666.0,110685.57,327.14961,36250921.4031497
2025-09-03 06:00:00,110685.57,110879.89,110549.8,110724.0,505.96638,55996015.169569
2025-09-03 07:00:00,110724.0,111111.11,110528.71,111099.88,437.31572,48459526.9010533
2025-09-03 08:00:00,111099.87,111279.48,110974.0,111019.99,365.12571,40578714.4427364
2025-09-03 09:00:00,111019.99,111324.0,110889.29,111312.28,314.98009,35004343.3244167
2025-09-03 10:00:00,111312.28,111491.74,111170.06,111449.99,377.12634,42003895.585157
2025-09-03 11:00:00,111450.0,111708.0,111388.24,111437.77,457.60494,51049602.0593925
2025-09-03 12:00:00,111437.77,111858.57,111031.61,111112.0,440.11635,49065994.131179
2025-09-03 13:00:00,111112.0,111920.7,111065.56,111475.07,862.5714,96183274.1982891
2025-09-03 14:00:00,111475.08,112500.0,111118.43,112261.37,1480.6438,165655387.2342218
2025-09-03 15:00:00,112261.37,112376.7,111910.24,112222.74,766.67332,86011624.5073258
2025-09-03 16:00:00,112222.73,112336.0,111686.24,111858.66,604.19676,67661664.6203233
2025-09-03 17:00:00,111858.65,112575.27,111858.65,112312.64,574.69857,64564228.9397997
2025-09-03 18:00:00,112312.64,112516.35,111800.0,112000.0,465.80305,52260860.5268529
2025-09-03 19:00:00,112000.0,112252.33,111781.63,112193.74,312.61035,35005834.6257655
2025-09-03 20:00:00,112193.74,112250.0,112052.1,112211.31,229.15863,25699576.455693
2025-09-03 21:00:00,112211.3,112250.0,111759.5,111989.67,182.28806,20419507.9738212
2025-09-03 22:00:00,111989.68,112150.0,111839.86,111947.48,177.73464,19908837.4156163
2025-09-03 23:00:00,111947.47,111980.0,111613.98,111705.71,359.07217,40131255.2819277
