timestamps,open,high,low,close,volume,amount
2025-09-10 13:40:00,7.43,7.46,7.43,7.46,85138,63399074.0
2025-09-10 13:45:00,7.46,7.46,7.45,7.45,43771,32617589.0
2025-09-10 13:50:00,7.45,7.46,7.45,7.45,26294,19593301.0
2025-09-10 13:55:00,7.46,7.46,7.45,7.46,25880,19283431.0
2025-09-10 14:00:00,7.46,7.46,7.45,7.45,33067,24644122.0
2025-09-10 14:05:00,7.46,7.47,7.45,7.46,146686,109426029.0
2025-09-10 14:10:00,7.47,7.47,7.46,7.46,94765,70770227.0
2025-09-10 14:15:00,7.47,7.47,7.46,7.46,46792,34921755.0
2025-09-10 14:20:00,7.46,7.47,7.46,7.47,93860,70099204.0
2025-09-10 14:25:00,7.47,7.48,7.46,7.47,45948,34341194.0
2025-09-10 14:30:00,7.48,7.48,7.47,7.48,60356,45103546.0
2025-09-10 14:35:00,7.48,7.48,7.47,7.47,54019,40368773.0
2025-09-10 14:40:00,7.48,7.48,7.46,7.47,73481,54902900.0
2025-09-10 14:45:00,7.47,7.48,7.47,7.47,61252,45783037.0
2025-09-10 14:50:00,7.47,7.48,7.47,7.47,58849,43968902.0
2025-09-10 14:55:00,7.47,7.47,7.46,7.46,70623,52705781.0
2025-09-10 15:00:00,7.47,7.47,7.45,7.47,106825,79716904.0
2025-09-11 09:35:00,7.46,7.57,7.46,7.57,673468,507199284.0
2025-09-11 09:40:00,7.56,7.58,7.53,7.53,362034,273786438.0
2025-09-11 09:45:00,7.53,7.55,7.51,7.51,195102,146824482.0
2025-09-11 09:50:00,7.52,7.53,7.51,7.52,80225,60304683.0
2025-09-11 09:55:00,7.52,7.53,7.5,7.5,77359,58135336.0
2025-09-11 10:00:00,7.5,7.51,7.48,7.49,139545,104607317.0
2025-09-11 10:05:00,7.49,7.5,7.47,7.49,93100,69674189.0
2025-09-11 10:10:00,7.5,7.5,7.46,7.47,116605,87178420.0
2025-09-11 10:15:00,7.46,7.47,7.45,7.47,153619,114560128.0
2025-09-11 10:20:00,7.46,7.47,7.45,7.45,96641,72027595.0
2025-09-11 10:25:00,7.46,7.46,7.45,7.46,46709,34815954.0
2025-09-11 10:30:00,7.45,7.46,7.45,7.46,141525,105539137.0
2025-09-11 10:35:00,7.45,7.45,7.44,7.44,50708,37757629.0
2025-09-11 10:40:00,7.45,7.45,7.43,7.44,67343,50083623.0
2025-09-11 10:45:00,7.43,7.44,7.43,7.44,67886,50446749.0
2025-09-11 10:50:00,7.44,7.44,7.43,7.43,36597,27203078.0
2025-09-11 10:55:00,7.43,7.44,7.43,7.43,48835,36315966.0
2025-09-11 11:00:00,7.43,7.45,7.43,7.45,84686,62999672.0
2025-09-11 11:05:00,7.44,7.46,7.44,7.45,74060,55148583.0
2025-09-11 11:10:00,7.45,7.45,7.43,7.43,99314,73835134.0
2025-09-11 11:15:00,7.43,7.44,7.42,7.43,71922,53409900.0
2025-09-11 11:20:00,7.43,7.43,7.41,7.42,117729,87367358.0
2025-09-11 11:25:00,7.42,7.42,7.41,7.42,102215,75765344.0
2025-09-11 11:30:00,7.42,7.43,7.41,7.42,98651,73167811.0
2025-09-11 13:05:00,7.42,7.42,7.39,7.41,343545,254354640.0
2025-09-11 13:10:00,7.4,7.41,7.4,7.4,69800,51689808.0
2025-09-11 13:15:00,7.41,7.43,7.41,7.43,117727,87329545.0
2025-09-11 13:20:00,7.42,7.44,7.41,7.44,154343,114546022.0
2025-09-11 13:25:00,7.43,7.44,7.42,7.42,52713,39162981.0
2025-09-11 13:30:00,7.42,7.44,7.42,7.44,53467,39732499.0
2025-09-11 13:35:00,7.43,7.47,7.43,7.46,117690,87648402.0
2025-09-11 13:40:00,7.47,7.48,7.45,7.48,83504,62330914.0
2025-09-11 13:45:00,7.47,7.48,7.46,7.47,63121,47138894.0
2025-09-11 13:50:00,7.46,7.5,7.46,7.47,138379,103579532.0
2025-09-11 13:55:00,7.47,7.48,7.46,7.47,52553,39242992.0
2025-09-11 14:00:00,7.47,7.47,7.46,7.47,37699,28135090.0
2025-09-11 14:05:00,7.47,7.48,7.46,7.47,48628,36333497.0
2025-09-11 14:10:00,7.48,7.49,7.46,7.49,73748,55108289.0
2025-09-11 14:15:00,7.49,7.49,7.47,7.48,68471,51184578.0
2025-09-11 14:20:00,7.47,7.48,7.46,7.47,92383,69018144.0
2025-09-11 14:25:00,7.46,7.47,7.45,7.47,66255,49429261.0
2025-09-11 14:30:00,7.46,7.48,7.46,7.48,75512,56414061.0
2025-09-11 14:35:00,7.48,7.49,7.47,7.49,96661,72368666.0
2025-09-11 14:40:00,7.5,7.5,7.49,7.5,62779,47052338.0
2025-09-11 14:45:00,7.5,7.5,7.49,7.49,44020,32998073.0
2025-09-11 14:50:00,7.49,7.5,7.49,7.5,125970,94448884.0
2025-09-11 14:55:00,7.49,7.51,7.49,7.5,157708,118285770.0
2025-09-11 15:00:00,7.51,7.52,7.5,7.51,122603,92077124.0
2025-09-12 09:35:00,7.49,7.52,7.47,7.49,386339,289756059.0
2025-09-12 09:40:00,7.49,7.5,7.47,7.48,171341,128245796.0
2025-09-12 09:45:00,7.48,7.49,7.45,7.47,160564,119887203.0
2025-09-12 09:50:00,7.46,7.48,7.46,7.47,68231,50998471.0
2025-09-12 09:55:00,7.47,7.5,7.47,7.49,88735,66432363.0
2025-09-12 10:00:00,7.48,7.49,7.48,7.48,49330,36910406.0
2025-09-12 10:05:00,7.49,7.49,7.47,7.47,42327,31658941.0
2025-09-12 10:10:00,7.47,7.5,7.47,7.5,90893,68105031.0
2025-09-12 10:15:00,7.5,7.51,7.49,7.5,56656,42502728.0
2025-09-12 10:20:00,7.51,7.52,7.5,7.51,111202,83536710.0
2025-09-12 10:25:00,7.51,7.52,7.49,7.49,44142,33117477.0
2025-09-12 10:30:00,7.5,7.51,7.49,7.51,38447,28837920.0
2025-09-12 10:35:00,7.5,7.51,7.49,7.49,21042,15775954.0
2025-09-12 10:40:00,7.49,7.51,7.49,7.5,37790,28350323.0
2025-09-12 10:45:00,7.5,7.52,7.5,7.51,70054,52629128.0
2025-09-12 10:50:00,7.51,7.53,7.51,7.53,120837,90892379.0
2025-09-12 10:55:00,7.53,7.53,7.52,7.53,29261,22026240.0
2025-09-12 11:00:00,7.53,7.53,7.52,7.52,32075,24135450.0
2025-09-12 11:05:00,7.52,7.53,7.51,7.52,96617,72662871.0
2025-09-12 11:10:00,7.53,7.54,7.52,7.53,128230,96571853.0
2025-09-12 11:15:00,7.53,7.53,7.51,7.52,31434,23643737.0
2025-09-12 11:20:00,7.52,7.53,7.51,7.52,43717,32870783.0
2025-09-12 11:25:00,7.52,7.52,7.51,7.52,11609,8726739.0
2025-09-12 11:30:00,7.52,7.52,7.51,7.51,14716,11063813.0
2025-09-12 13:05:00,7.52,7.52,7.49,7.5,70747,53088196.0
2025-09-12 13:10:00,7.5,7.5,7.49,7.5,22897,17168244.0
2025-09-12 13:15:00,7.5,7.5,7.49,7.49,15909,11923423.0
2025-09-12 13:20:00,7.49,7.5,7.48,7.48,55389,41485299.0
2025-09-12 13:25:00,7.49,7.5,7.48,7.5,28302,21187561.0
2025-09-12 13:30:00,7.5,7.5,7.48,7.49,31675,23711250.0
2025-09-12 13:35:00,7.48,7.49,7.47,7.48,66102,49437702.0
2025-09-12 13:40:00,7.49,7.49,7.47,7.48,26320,19680854.0
2025-09-12 13:45:00,7.48,7.48,7.47,7.48,38617,28861739.0
2025-09-12 13:50:00,7.48,7.48,7.47,7.48,62650,46818032.0
2025-09-12 13:55:00,7.48,7.48,7.47,7.48,40643,30385166.0
2025-09-12 14:00:00,7.47,7.48,7.47,7.48,28526,21327493.0
2025-09-12 14:05:00,7.48,7.48,7.47,7.48,78280,58502703.0
2025-09-12 14:10:00,7.47,7.48,7.47,7.48,22866,17088765.0
2025-09-12 14:15:00,7.48,7.48,7.46,7.47,64041,47853289.0
2025-09-12 14:20:00,7.47,7.48,7.46,7.47,29481,22017224.0
2025-09-12 14:25:00,7.47,7.47,7.46,7.47,30822,23015866.0
2025-09-12 14:30:00,7.47,7.48,7.46,7.47,36069,26935764.0
2025-09-12 14:35:00,7.47,7.48,7.46,7.48,49208,36739395.0
2025-09-12 14:40:00,7.47,7.48,7.47,7.47,28018,20937382.0
2025-09-12 14:45:00,7.47,7.48,7.46,7.47,48640,36339936.0
2025-09-12 14:50:00,7.47,7.47,7.46,7.46,42917,32034624.0
2025-09-12 14:55:00,7.47,7.47,7.46,7.47,71509,53382374.0
2025-09-12 15:00:00,7.47,7.48,7.46,7.48,57606,43064049.0
2025-09-15 09:35:00,7.45,7.46,7.41,7.43,229377,170423017.0
2025-09-15 09:40:00,7.44,7.44,7.41,7.42,135733,100776174.0
2025-09-15 09:45:00,7.41,7.43,7.41,7.43,103682,76938627.0
2025-09-15 09:50:00,7.42,7.43,7.41,7.41,152763,113287314.0
2025-09-15 09:55:00,7.42,7.42,7.4,7.4,173963,128826526.0
2025-09-15 10:00:00,7.41,7.42,7.4,7.41,95543,70783572.0
2025-09-15 10:05:00,7.41,7.42,7.4,7.41,152430,112883625.0
2025-09-15 10:10:00,7.41,7.41,7.4,7.4,135173,100053220.0
2025-09-15 10:15:00,7.41,7.41,7.4,7.4,38860,28773962.0
2025-09-15 10:20:00,7.41,7.42,7.4,7.4,80348,59532133.0
2025-09-15 10:25:00,7.4,7.41,7.4,7.41,34893,25840792.0
2025-09-15 10:30:00,7.41,7.42,7.4,7.41,50647,37525196.0
2025-09-15 10:35:00,7.42,7.43,7.41,7.42,52514,38957247.0
2025-09-15 10:40:00,7.43,7.43,7.42,7.43,46389,34425849.0
2025-09-15 10:45:00,7.43,7.43,7.42,7.43,22031,16356660.0
2025-09-15 10:50:00,7.43,7.44,7.42,7.44,66775,49633050.0
2025-09-15 10:55:00,7.43,7.45,7.43,7.45,29527,21961031.0
2025-09-15 11:00:00,7.45,7.45,7.44,7.45,15080,11228116.0
2025-09-15 11:05:00,7.44,7.45,7.44,7.45,15533,11563092.0
2025-09-15 11:10:00,7.45,7.46,7.44,7.46,86283,64304146.0
2025-09-15 11:15:00,7.45,7.48,7.45,7.47,134192,100236184.0
2025-09-15 11:20:00,7.47,7.51,7.47,7.5,216931,162545053.0
2025-09-15 11:25:00,7.51,7.51,7.5,7.51,81096,60840501.0
2025-09-15 11:30:00,7.5,7.51,7.49,7.49,46291,34725252.0
2025-09-15 13:05:00,7.5,7.5,7.46,7.47,139403,104256668.0
2025-09-15 13:10:00,7.46,7.47,7.45,7.45,21654,16151578.0
2025-09-15 13:15:00,7.46,7.46,7.45,7.46,15610,11636505.0
2025-09-15 13:20:00,7.45,7.46,7.45,7.45,21816,16258904.0
2025-09-15 13:25:00,7.45,7.45,7.44,7.45,48192,35890611.0
2025-09-15 13:30:00,7.44,7.45,7.44,7.44,28751,21409932.0
2025-09-15 13:35:00,7.45,7.45,7.44,7.45,24024,17879571.0
2025-09-15 13:40:00,7.45,7.45,7.44,7.44,18268,13596613.0
2025-09-15 13:45:00,7.45,7.45,7.44,7.44,12531,9326969.0
2025-09-15 13:50:00,7.45,7.45,7.44,7.44,29796,22169635.0
2025-09-15 13:55:00,7.45,7.45,7.43,7.43,19097,14210169.0
2025-09-15 14:00:00,7.43,7.44,7.43,7.43,27049,20105524.0
2025-09-15 14:05:00,7.44,7.44,7.43,7.44,41667,30967479.0
2025-09-15 14:10:00,7.43,7.44,7.43,7.43,32811,24391364.0
2025-09-15 14:15:00,7.43,7.44,7.42,7.43,38761,28785857.0
2025-09-15 14:20:00,7.42,7.43,7.42,7.43,25409,18860282.0
2025-09-15 14:25:00,7.43,7.43,7.41,7.42,112081,83130076.0
2025-09-15 14:30:00,7.42,7.42,7.41,7.42,49975,37060568.0
2025-09-15 14:35:00,7.42,7.43,7.42,7.43,27919,20723977.0
2025-09-15 14:40:00,7.43,7.43,7.42,7.42,28566,21212902.0
2025-09-15 14:45:00,7.42,7.43,7.42,7.42,114607,85099771.0
2025-09-15 14:50:00,7.43,7.43,7.42,7.43,56369,41865599.0
2025-09-15 14:55:00,7.42,7.43,7.42,7.42,72988,54203250.0
2025-09-15 15:00:00,7.42,7.43,7.42,7.43,92422,68645553.0
2025-09-16 09:35:00,7.41,7.45,7.41,7.43,148287,110263904.0
2025-09-16 09:40:00,7.42,7.44,7.41,7.41,69991,51963426.0
2025-09-16 09:45:00,7.42,7.45,7.41,7.44,77269,57426612.0
2025-09-16 09:50:00,7.43,7.44,7.41,7.42,89822,66643580.0
2025-09-16 09:55:00,7.42,7.43,7.41,7.42,75733,56184354.0
2025-09-16 10:00:00,7.42,7.44,7.42,7.43,54363,40401898.0
2025-09-16 10:05:00,7.43,7.45,7.43,7.44,60759,45229420.0
2025-09-16 10:10:00,7.44,7.45,7.43,7.43,46036,34248822.0
2025-09-16 10:15:00,7.44,7.44,7.43,7.44,17451,12976673.0
2025-09-16 10:20:00,7.43,7.44,7.43,7.43,26815,19941683.0
2025-09-16 10:25:00,7.44,7.44,7.43,7.44,51955,38625322.0
2025-09-16 10:30:00,7.43,7.45,7.43,7.44,93478,69564825.0
2025-09-16 10:35:00,7.45,7.46,7.44,7.45,135789,101198540.0
2025-09-16 10:40:00,7.46,7.48,7.46,7.46,185663,138671567.0
2025-09-16 10:45:00,7.47,7.48,7.46,7.47,66233,49473095.0
2025-09-16 10:50:00,7.48,7.49,7.47,7.48,199041,148976880.0
2025-09-16 10:55:00,7.48,7.49,7.48,7.49,91557,68535937.0
2025-09-16 11:00:00,7.48,7.49,7.48,7.48,78418,58666250.0
2025-09-16 11:05:00,7.48,7.48,7.46,7.47,61996,46324192.0
2025-09-16 11:10:00,7.47,7.47,7.46,7.46,16877,12598320.0
2025-09-16 11:15:00,7.47,7.47,7.46,7.46,21683,16181043.0
2025-09-16 11:20:00,7.47,7.47,7.46,7.46,59601,44504977.0
2025-09-16 11:25:00,7.47,7.48,7.46,7.47,23793,17776486.0
2025-09-16 11:30:00,7.48,7.48,7.47,7.47,37600,28090922.0
2025-09-16 13:05:00,7.48,7.49,7.47,7.48,95469,71410589.0
2025-09-16 13:10:00,7.49,7.49,7.47,7.48,33531,25073296.0
2025-09-16 13:15:00,7.47,7.48,7.46,7.47,42416,31687935.0
2025-09-16 13:20:00,7.47,7.47,7.46,7.47,25300,18877625.0
2025-09-16 13:25:00,7.46,7.47,7.46,7.46,21169,15796496.0
2025-09-16 13:30:00,7.46,7.47,7.46,7.47,42622,31831298.0
2025-09-16 13:35:00,7.47,7.47,7.46,7.47,14580,10882950.0
2025-09-16 13:40:00,7.47,7.47,7.46,7.46,19521,14573212.0
2025-09-16 13:45:00,7.47,7.47,7.45,7.46,46423,34633357.0
2025-09-16 13:50:00,7.46,7.46,7.45,7.45,22171,16532516.0
2025-09-16 13:55:00,7.45,7.47,7.45,7.46,19465,14517002.0
2025-09-16 14:00:00,7.46,7.46,7.45,7.46,12602,9395930.0
2025-09-16 14:05:00,7.46,7.46,7.44,7.44,73536,54770172.0
2025-09-16 14:10:00,7.44,7.45,7.43,7.43,48586,36135640.0
2025-09-16 14:15:00,7.44,7.45,7.43,7.43,43012,31991954.0
2025-09-16 14:20:00,7.44,7.45,7.43,7.44,31209,23216879.0
2025-09-16 14:25:00,7.43,7.44,7.43,7.43,53393,39685936.0
2025-09-16 14:30:00,7.43,7.44,7.43,7.44,29298,21786948.0
2025-09-16 14:35:00,7.43,7.44,7.43,7.43,21996,16358372.0
2025-09-16 14:40:00,7.44,7.44,7.42,7.42,120618,89624834.0
2025-09-16 14:45:00,7.43,7.44,7.42,7.43,45116,33516750.0
2025-09-16 14:50:00,7.43,7.44,7.43,7.44,53356,39668462.0
2025-09-16 14:55:00,7.43,7.44,7.43,7.44,105215,78240991.0
2025-09-16 15:00:00,7.44,7.45,7.43,7.45,82662,61536594.0
2025-09-17 09:35:00,7.42,7.45,7.41,7.44,181105,134543783.0
2025-09-17 09:40:00,7.44,7.45,7.42,7.43,117009,86964295.0
2025-09-17 09:45:00,7.43,7.44,7.42,7.43,48598,36099234.0
2025-09-17 09:50:00,7.43,7.43,7.41,7.41,122573,90933941.0
2025-09-17 09:55:00,7.42,7.42,7.4,7.41,163374,121010940.0
2025-09-17 10:00:00,7.4,7.42,7.4,7.42,83559,61882209.0
2025-09-17 10:05:00,7.42,7.42,7.4,7.41,101145,74938700.0
2025-09-17 10:10:00,7.41,7.42,7.41,7.41,25475,18883727.0
2025-09-17 10:15:00,7.41,7.42,7.41,7.41,24979,18514713.0
2025-09-17 10:20:00,7.42,7.42,7.41,7.41,25228,18700732.0
2025-09-17 10:25:00,7.41,7.42,7.41,7.42,26548,19693031.0
2025-09-17 10:30:00,7.42,7.43,7.41,7.42,46680,34653002.0
2025-09-17 10:35:00,7.43,7.44,7.42,7.44,19944,14827392.0
2025-09-17 10:40:00,7.43,7.44,7.43,7.44,42116,31304755.0
2025-09-17 10:45:00,7.43,7.44,7.42,7.43,46890,34829417.0
2025-09-17 10:50:00,7.42,7.43,7.42,7.43,13408,9956961.0
2025-09-17 10:55:00,7.43,7.44,7.42,7.44,45876,34099923.0
2025-09-17 11:00:00,7.43,7.44,7.43,7.44,38380,28550509.0
2025-09-17 11:05:00,7.44,7.44,7.42,7.43,63169,46930913.0
2025-09-17 11:10:00,7.43,7.43,7.42,7.42,34215,25404234.0
2025-09-17 11:15:00,7.43,7.43,7.42,7.42,25219,18727160.0
2025-09-17 11:20:00,7.43,7.44,7.42,7.44,33575,24943826.0
2025-09-17 11:25:00,7.44,7.44,7.43,7.43,27721,20618187.0
2025-09-17 11:30:00,7.44,7.45,7.43,7.44,43907,32686016.0
2025-09-17 13:05:00,7.45,7.45,7.43,7.44,91124,67795310.0
2025-09-17 13:10:00,7.44,7.45,7.43,7.45,21798,16228165.0
2025-09-17 13:15:00,7.45,7.46,7.44,7.45,107847,80343997.0
2025-09-17 13:20:00,7.45,7.45,7.44,7.45,14618,10887531.0
2025-09-17 13:25:00,7.44,7.45,7.43,7.44,49057,36501541.0
2025-09-17 13:30:00,7.45,7.45,7.44,7.45,22164,16508678.0
2025-09-17 13:35:00,7.45,7.45,7.44,7.45,13133,9779550.0
2025-09-17 13:40:00,7.44,7.45,7.44,7.45,16192,12057646.0
2025-09-17 13:45:00,7.45,7.46,7.44,7.45,53651,39969706.0
2025-09-17 13:50:00,7.46,7.46,7.45,7.45,28018,20885929.0
2025-09-17 13:55:00,7.45,7.46,7.44,7.45,63989,47683280.0
2025-09-17 14:00:00,7.45,7.45,7.44,7.45,29086,21664345.0
2025-09-17 14:05:00,7.45,7.46,7.44,7.46,22828,17011139.0
2025-09-17 14:10:00,7.46,7.46,7.45,7.45,13614,10152350.0
2025-09-17 14:15:00,7.46,7.46,7.45,7.45,20818,15519353.0
2025-09-17 14:20:00,7.45,7.46,7.45,7.45,21130,15754963.0
2025-09-17 14:25:00,7.45,7.46,7.44,7.45,146801,109368362.0
2025-09-17 14:30:00,7.45,7.46,7.44,7.45,45434,33841542.0
2025-09-17 14:35:00,7.45,7.45,7.44,7.44,30817,22942943.0
2025-09-17 14:40:00,7.45,7.45,7.44,7.44,24613,18324556.0
2025-09-17 14:45:00,7.45,7.45,7.44,7.44,63878,47581999.0
2025-09-17 14:50:00,7.44,7.45,7.44,7.45,27517,20492970.0
2025-09-17 14:55:00,7.45,7.45,7.44,7.44,52137,38828999.0
2025-09-17 15:00:00,7.44,7.46,7.44,7.46,94885,70754839.0
2025-09-18 09:35:00,7.45,7.46,7.44,7.45,121115,90215405.0
2025-09-18 09:40:00,7.43,7.45,7.42,7.45,87332,64958124.0
2025-09-18 09:45:00,7.45,7.46,7.44,7.44,57519,42825943.0
2025-09-18 09:50:00,7.44,7.45,7.43,7.44,47696,35483430.0
2025-09-18 09:55:00,7.44,7.45,7.43,7.43,62263,46289980.0
2025-09-18 10:00:00,7.43,7.44,7.42,7.43,47065,34967183.0
2025-09-18 10:05:00,7.43,7.43,7.42,7.42,45329,33669115.0
2025-09-18 10:10:00,7.43,7.44,7.42,7.44,47209,35099816.0
2025-09-18 10:15:00,7.44,7.44,7.42,7.44,61236,45508521.0
2025-09-18 10:20:00,7.43,7.44,7.43,7.44,59326,44108779.0
2025-09-18 10:25:00,7.43,7.44,7.41,7.42,155847,115652416.0
2025-09-18 10:30:00,7.42,7.42,7.4,7.41,222685,164971136.0
2025-09-18 10:35:00,7.4,7.41,7.39,7.4,225511,166851401.0
2025-09-18 10:40:00,7.4,7.41,7.39,7.4,70031,51810886.0
2025-09-18 10:45:00,7.39,7.4,7.38,7.39,178895,132229601.0
2025-09-18 10:50:00,7.39,7.39,7.38,7.39,76620,56572337.0
2025-09-18 10:55:00,7.39,7.39,7.37,7.37,154208,113793510.0
2025-09-18 11:00:00,7.38,7.39,7.37,7.38,78221,57710543.0
2025-09-18 11:05:00,7.39,7.39,7.37,7.38,54297,40063558.0
2025-09-18 11:10:00,7.37,7.38,7.37,7.37,68855,50763889.0
2025-09-18 11:15:00,7.38,7.38,7.37,7.38,58207,42952911.0
2025-09-18 11:20:00,7.38,7.39,7.37,7.38,35450,26156078.0
2025-09-18 11:25:00,7.39,7.39,7.38,7.39,16905,12485043.0
2025-09-18 11:30:00,7.38,7.39,7.37,7.37,82688,61007066.0
2025-09-18 13:05:00,7.38,7.38,7.35,7.36,303751,223738282.0
2025-09-18 13:10:00,7.36,7.37,7.35,7.37,80413,59182898.0
2025-09-18 13:15:00,7.37,7.37,7.35,7.37,86762,63870238.0
2025-09-18 13:20:00,7.36,7.38,7.36,7.37,42299,31162526.0
2025-09-18 13:25:00,7.38,7.38,7.36,7.36,61744,45509585.0
2025-09-18 13:30:00,7.37,7.37,7.36,7.37,75540,55629363.0
2025-09-18 13:35:00,7.36,7.36,7.35,7.36,105422,77533975.0
2025-09-18 13:40:00,7.36,7.36,7.33,7.34,258332,189754984.0
2025-09-18 13:45:00,7.34,7.35,7.33,7.34,70766,51935243.0
2025-09-18 13:50:00,7.34,7.34,7.33,7.34,56722,41615090.0
2025-09-18 13:55:00,7.33,7.34,7.33,7.33,98086,71939140.0
2025-09-18 14:00:00,7.34,7.34,7.32,7.32,160690,117748674.0
2025-09-18 14:05:00,7.32,7.33,7.32,7.33,122106,89410614.0
2025-09-18 14:10:00,7.32,7.33,7.32,7.32,136764,100148105.0
2025-09-18 14:15:00,7.32,7.32,7.3,7.32,254494,186069177.0
2025-09-18 14:20:00,7.32,7.32,7.31,7.31,94270,68943884.0
2025-09-18 14:25:00,7.31,7.32,7.31,7.32,97477,71283119.0
2025-09-18 14:30:00,7.31,7.32,7.3,7.32,206009,150621132.0
2025-09-18 14:35:00,7.32,7.32,7.31,7.31,70811,51792799.0
2025-09-18 14:40:00,7.31,7.32,7.3,7.3,122115,89270830.0
2025-09-18 14:45:00,7.31,7.31,7.29,7.3,214122,156299226.0
2025-09-18 14:50:00,7.29,7.3,7.28,7.28,175659,128016639.0
2025-09-18 14:55:00,7.29,7.3,7.28,7.29,144377,105296337.0
2025-09-18 15:00:00,7.3,7.3,7.28,7.29,144569,105389963.0
2025-09-19 09:35:00,7.28,7.28,7.2,7.25,386932,280073703.0
2025-09-19 09:40:00,7.24,7.26,7.22,7.24,236385,171046231.0
2025-09-19 09:45:00,7.25,7.26,7.23,7.26,124753,90436383.0
2025-09-19 09:50:00,7.26,7.26,7.23,7.24,118358,85749410.0
2025-09-19 09:55:00,7.23,7.25,7.23,7.24,61460,44469728.0
2025-09-19 10:00:00,7.23,7.24,7.23,7.24,49395,35741924.0
2025-09-19 10:05:00,7.23,7.24,7.2,7.2,208008,150074051.0
2025-09-19 10:10:00,7.21,7.21,7.18,7.18,240109,172845173.0
2025-09-19 10:15:00,7.18,7.19,7.15,7.15,254512,182397954.0
2025-09-19 10:20:00,7.15,7.16,7.15,7.16,198129,141784118.0
2025-09-19 10:25:00,7.15,7.16,7.15,7.16,83857,60015376.0
2025-09-19 10:30:00,7.15,7.16,7.12,7.13,263620,188287449.0
2025-09-19 10:35:00,7.12,7.15,7.12,7.14,188494,134395654.0
2025-09-19 10:40:00,7.13,7.14,7.13,7.14,107817,76946848.0
2025-09-19 10:45:00,7.13,7.14,7.13,7.14,117946,84135744.0
2025-09-19 10:50:00,7.13,7.15,7.13,7.15,104319,74488692.0
2025-09-19 10:55:00,7.14,7.18,7.14,7.18,138293,99098133.0
2025-09-19 11:00:00,7.18,7.18,7.17,7.17,62593,44920760.0
2025-09-19 11:05:00,7.17,7.18,7.17,7.18,47211,33868679.0
2025-09-19 11:10:00,7.17,7.19,7.17,7.17,58996,42364703.0
2025-09-19 11:15:00,7.17,7.19,7.16,7.18,64325,46130450.0
2025-09-19 11:20:00,7.18,7.2,7.18,7.19,62498,44937193.0
2025-09-19 11:25:00,7.19,7.2,7.18,7.2,36510,26263523.0
2025-09-19 11:30:00,7.19,7.22,7.19,7.22,104302,75210257.0
2025-09-19 13:05:00,7.22,7.23,7.21,7.23,110727,79935072.0
2025-09-19 13:10:00,7.22,7.23,7.2,7.2,67609,48769563.0
2025-09-19 13:15:00,7.19,7.22,7.19,7.21,80920,58307236.0
2025-09-19 13:20:00,7.21,7.23,7.21,7.21,57632,41621648.0
2025-09-19 13:25:00,7.21,7.22,7.2,7.2,24013,17306738.0
2025-09-19 13:30:00,7.2,7.22,7.2,7.21,66189,47711552.0
2025-09-19 13:35:00,7.22,7.23,7.21,7.22,71750,51811304.0
2025-09-19 13:40:00,7.22,7.24,7.21,7.23,69432,50184764.0
2025-09-19 13:45:00,7.24,7.24,7.23,7.24,53076,38394549.0
2025-09-19 13:50:00,7.23,7.24,7.22,7.23,54402,39344587.0
2025-09-19 13:55:00,7.23,7.24,7.22,7.23,29299,21185126.0
2025-09-19 14:00:00,7.22,7.25,7.22,7.24,69423,50253906.0
2025-09-19 14:05:00,7.24,7.26,7.24,7.25,54645,39615529.0
2025-09-19 14:10:00,7.25,7.26,7.23,7.24,68984,49976403.0
2025-09-19 14:15:00,7.23,7.24,7.23,7.23,21509,15558882.0
2025-09-19 14:20:00,7.23,7.24,7.23,7.24,23263,16832068.0
2025-09-19 14:25:00,7.23,7.24,7.23,7.23,25933,18762824.0
2025-09-19 14:30:00,7.24,7.24,7.23,7.23,45600,32994307.0
2025-09-19 14:35:00,7.23,7.25,7.23,7.24,58723,42507834.0
2025-09-19 14:40:00,7.25,7.25,7.24,7.24,29088,21077169.0
2025-09-19 14:45:00,7.25,7.26,7.24,7.24,82367,59696801.0
2025-09-19 14:50:00,7.25,7.26,7.24,7.25,64599,46837146.0
2025-09-19 14:55:00,7.25,7.25,7.24,7.25,45386,32876935.0
2025-09-19 15:00:00,7.24,7.25,7.2,7.2,213705,153961279.0
